student_id,department,year,subject,month1_marks,month2_marks,month3_marks,model_marks,practicals_marks
248,MATH,2,Probability,74.67,56.57,41.02,93.88,61.35
248,MATH,2,Discrete Math,91.11,79.46,81.95,56.08,61.71
249,CIVIL,3,Surveying,68.67,49.47,56.8,62.68,57.98
249,CIVIL,3,Structures,51.29,83.37,49.2,46.57,81.47
249,CIVIL,3,Concrete,93.68,58.22,46.53,76.37,95.32
249,CIVIL,3,Hydraulics,83.12,74.24,57.33,74.8,54.56
249,CIVIL,3,Construction,77.34,79.88,93.08,59.32,50.92
250,MATH,2,Algebra,70.01,78.87,83.47,55.66,63.09
250,MATH,2,Calculus,68.19,58.18,87.33,71.06,89.98
250,MATH,2,Statistics,71.93,82.52,58.3,90.73,63.73
250,MATH,2,Probability,70.04,51.77,66.15,62.5,63.34
250,MATH,2,Discrete Math,93.18,48.8,83.3,99.13,51.0
251,ECE,3,Circuits,78.45,53.91,42.23,67.16,96.76
251,ECE,3,Electronics,40.65,72.33,67.58,93.04,54.2
251,ECE,3,Signals,77.48,77.41,76.8,96.83,91.15
251,ECE,3,Communication,42.31,65.91,61.89,62.06,72.57
251,ECE,3,Microprocessors,61.13,63.78,93.86,49.87,96.11
252,CHEM,2,Organic,66.41,74.31,85.66,64.83,71.52
252,CHEM,2,Inorganic,62.52,60.61,90.9,90.59,55.45
252,CHEM,2,Physical,45.95,63.53,45.43,79.05,57.18
252,CHEM,2,Analytical,68.73,40.4,57.41,82.25,74.2
252,CHEM,2,Industrial Chemistry,93.8,88.08,59.75,47.5,92.28
253,CHEM,1,Organic,90.12,85.13,47.04,99.89,62.93
253,CHEM,1,Inorganic,79.83,89.94,52.96,94.95,65.47
253,CHEM,1,Physical,93.7,55.47,92.44,47.94,85.46
253,CHEM,1,Analytical,69.27,66.28,52.29,83.81,59.54
253,CHEM,1,Industrial Chemistry,70.41,53.93,92.56,46.57,59.99
254,MATH,1,Algebra,53.33,62.77,52.8,72.02,93.62
254,MATH,1,Calculus,79.16,71.9,44.9,83.17,58.32
254,MATH,1,Statistics,83.25,53.75,62.94,64.28,92.94
254,MATH,1,Probability,46.96,71.11,47.81,83.76,95.25
254,MATH,1,Discrete Math,63.9,66.85,91.01,73.65,74.38
255,CIVIL,3,Surveying,71.81,77.91,45.88,90.16,71.78
255,CIVIL,3,Structures,43.98,83.24,60.73,50.52,81.69
255,CIVIL,3,Concrete,88.41,88.83,92.67,92.72,50.11
255,CIVIL,3,Hydraulics,60.91,85.02,60.14,78.09,80.32
255,CIVIL,3,Construction,60.08,89.75,67.68,70.56,99.88
256,CIVIL,2,Surveying,67.14,49.81,68.22,89.77,88.84
256,CIVIL,2,Structures,83.37,78.94,53.98,92.41,94.67
256,CIVIL,2,Concrete,50.68,47.18,93.66,92.76,94.66
256,CIVIL,2,Hydraulics,88.75,69.79,75.55,74.99,52.56
256,CIVIL,2,Construction,81.0,67.79,75.62,72.65,74.59
257,ECE,2,Circuits,49.45,55.33,48.74,55.76,98.65
257,ECE,2,Electronics,48.42,54.81,72.48,78.56,57.7
257,ECE,2,Signals,83.65,83.19,53.05,60.88,96.9
257,ECE,2,Communication,85.41,78.38,44.52,68.0,77.97
257,ECE,2,Microprocessors,50.31,64.65,73.06,63.01,89.05
258,CSE,2,Programming,86.22,57.8,86.13,50.7,91.89
258,CSE,2,Data Structures,48.4,44.56,75.3,70.96,95.39
258,CSE,2,DBMS,59.98,55.79,67.54,70.08,67.22
258,CSE,2,Networks,78.16,81.78,86.91,98.51,63.33
258,CSE,2,OS,79.39,61.68,77.24,71.18,99.69
259,CHEM,4,Organic,80.09,92.39,85.92,94.66,90.72
259,CHEM,4,Inorganic,65.25,53.85,60.37,46.11,76.2
259,CHEM,4,Physical,67.78,68.89,93.57,95.13,58.09
259,CHEM,4,Analytical,60.29,63.32,59.83,88.92,76.2
259,CHEM,4,Industrial Chemistry,71.47,86.92,84.33,52.27,85.7
260,ECE,2,Circuits,63.95,56.21,42.75,71.8,67.77
260,ECE,2,Electronics,53.83,78.21,82.32,58.46,52.47
260,ECE,2,Signals,86.68,40.55,91.54,79.52,66.09
260,ECE,2,Communication,53.56,40.5,52.95,52.58,80.61
260,ECE,2,Microprocessors,49.16,69.07,72.46,61.39,51.75
261,EEE,4,Machines,42.05,41.45,80.65,62.49,89.82
261,EEE,4,Circuits,63.75,64.91,68.21,84.22,63.68
261,EEE,4,Power Systems,46.69,70.58,57.98,69.34,82.35
261,EEE,4,Control,67.18,74.12,69.93,85.69,85.3
261,EEE,4,Measurements,69.38,77.34,88.05,68.77,70.64
262,MATH,4,Algebra,82.03,72.04,43.91,94.07,51.54
262,MATH,4,Calculus,81.16,81.73,92.42,47.98,79.84
262,MATH,4,Statistics,63.53,58.18,44.97,75.95,73.95
262,MATH,4,Probability,45.75,73.69,80.59,87.2,95.27
262,MATH,4,Discrete Math,62.52,92.42,87.6,61.31,57.96
263,MATH,4,Algebra,63.95,62.1,71.66,77.09,87.5
263,MATH,4,Calculus,68.04,45.77,87.21,62.04,98.56
263,MATH,4,Statistics,46.48,92.7,45.01,57.71,52.33
263,MATH,4,Probability,78.78,86.77,63.87,96.07,79.51
263,MATH,4,Discrete Math,74.65,86.5,56.32,64.48,95.3
264,EEE,3,Machines,89.55,93.71,89.6,52.01,91.19
264,EEE,3,Circuits,62.54,94.49,65.98,75.46,76.49
264,EEE,3,Power Systems,57.7,44.13,89.26,89.15,56.98
264,EEE,3,Control,82.72,74.42,62.5,58.97,92.99
264,EEE,3,Measurements,78.51,70.13,73.53,50.01,73.7
265,BIO,3,Biology,50.65,51.46,76.37,95.12,70.19
265,BIO,3,Genetics,51.43,75.68,87.92,86.16,93.44
265,BIO,3,Biochemistry,69.51,81.35,47.7,64.16,69.48
265,BIO,3,Microbiology,68.12,91.1,88.09,52.4,58.64
265,BIO,3,Biotechnology,59.67,55.99,73.81,94.65,98.11
266,CSE,1,Programming,75.95,86.1,68.89,56.46,76.23
266,CSE,1,Data Structures,70.53,80.84,52.09,65.26,68.2
266,CSE,1,DBMS,92.77,64.42,81.53,86.29,63.28
266,CSE,1,Networks,71.45,89.19,66.14,96.98,60.72
266,CSE,1,OS,44.08,89.03,86.62,99.59,83.97
267,MECH,4,Thermodynamics,91.52,85.48,86.44,76.3,69.12
267,MECH,4,Manufacturing,91.4,63.77,69.64,69.54,78.24
267,MECH,4,Mechanics,65.88,42.64,88.51,69.44,79.45
267,MECH,4,CAD,47.66,40.19,53.49,83.75,54.96
267,MECH,4,Fluid Dynamics,89.99,51.83,51.25,54.98,50.7
268,MATH,3,Algebra,82.45,88.13,73.78,55.35,64.26
268,MATH,3,Calculus,66.18,92.49,53.6,85.24,71.97
268,MATH,3,Statistics,56.38,65.08,43.92,88.93,62.17
268,MATH,3,Probability,79.9,43.76,92.53,55.62,94.14
268,MATH,3,Discrete Math,84.52,93.23,66.28,85.01,68.54
269,MECH,3,Thermodynamics,50.14,64.37,49.12,99.01,54.81
269,MECH,3,Manufacturing,72.41,74.46,69.59,81.42,55.81
269,MECH,3,Mechanics,70.53,55.8,91.71,86.91,98.63
269,MECH,3,CAD,42.07,55.68,50.75,45.61,62.12
269,MECH,3,Fluid Dynamics,77.33,52.71,68.0,93.83,84.69
270,MATH,2,Algebra,61.7,60.49,65.07,54.74,81.7
270,MATH,2,Calculus,60.03,86.88,81.61,78.58,68.21
270,MATH,2,Statistics,51.55,82.69,66.75,57.36,59.76
270,MATH,2,Probability,49.1,82.74,52.59,73.97,72.58
270,MATH,2,Discrete Math,71.88,88.24,87.73,69.81,50.77
271,BIO,4,Biology,63.45,73.34,70.68,80.82,57.7
271,BIO,4,Genetics,75.56,50.05,81.28,63.65,85.49
271,BIO,4,Biochemistry,42.63,62.43,78.78,57.48,89.76
271,BIO,4,Microbiology,74.69,72.32,59.45,71.53,79.87
271,BIO,4,Biotechnology,65.99,78.41,63.85,56.13,60.7
272,CIVIL,1,Surveying,40.32,56.55,81.19,88.68,60.12
272,CIVIL,1,Structures,92.75,67.63,90.43,83.87,86.12
272,CIVIL,1,Concrete,44.68,52.1,40.48,84.39,67.22
272,CIVIL,1,Hydraulics,83.27,58.64,85.06,52.19,58.67
272,CIVIL,1,Construction,58.75,62.47,59.18,87.0,54.85
273,CIVIL,2,Surveying,59.32,86.05,43.67,96.83,99.32
273,CIVIL,2,Structures,44.87,56.02,60.48,87.7,79.8
273,CIVIL,2,Concrete,75.44,81.66,46.49,90.83,85.28
273,CIVIL,2,Hydraulics,71.75,88.94,78.52,56.09,71.49
273,CIVIL,2,Construction,67.17,43.04,92.51,52.07,84.87
274,EEE,3,Machines,67.84,41.41,90.86,91.85,76.21
274,EEE,3,Circuits,52.59,46.69,59.99,59.05,75.33
274,EEE,3,Power Systems,93.15,71.62,88.95,80.8,73.76
274,EEE,3,Control,87.0,65.93,87.77,61.04,56.44
274,EEE,3,Measurements,87.04,72.31,88.9,96.58,52.68
275,BIO,1,Biology,67.55,60.62,74.42,88.65,64.03
275,BIO,1,Genetics,70.62,78.98,47.39,89.77,80.31
275,BIO,1,Biochemistry,92.22,58.67,45.95,72.86,54.29
275,BIO,1,Microbiology,93.32,42.13,81.44,73.88,68.43
275,BIO,1,Biotechnology,43.62,74.22,72.19,60.45,95.51
276,BIO,2,Biology,56.73,64.73,69.91,50.51,96.61
276,BIO,2,Genetics,60.6,44.44,61.3,78.01,75.68
276,BIO,2,Biochemistry,78.2,43.05,55.65,90.06,53.99
276,BIO,2,Microbiology,87.05,45.05,85.89,64.84,80.61
276,BIO,2,Biotechnology,48.41,43.64,51.88,52.03,65.62
277,MECH,2,Thermodynamics,68.29,72.38,83.44,81.09,80.44
277,MECH,2,Manufacturing,62.65,66.06,62.8,91.32,61.5
277,MECH,2,Mechanics,40.31,75.82,51.14,93.96,92.95
277,MECH,2,CAD,44.22,45.85,67.23,78.51,63.75
277,MECH,2,Fluid Dynamics,79.42,72.72,57.87,46.4,87.51
278,EEE,3,Machines,51.81,85.9,63.12,76.74,93.65
278,EEE,3,Circuits,87.5,60.43,51.49,87.63,71.65
278,EEE,3,Power Systems,50.56,89.74,50.9,46.42,51.01
278,EEE,3,Control,74.23,76.39,57.11,62.6,66.97
278,EEE,3,Measurements,77.41,43.2,91.1,57.24,99.98
279,EEE,4,Machines,49.43,82.44,52.29,49.45,93.75
279,EEE,4,Circuits,87.23,62.2,78.63,75.64,92.65
279,EEE,4,Power Systems,57.33,68.8,66.7,64.46,94.57
279,EEE,4,Control,49.12,48.22,71.73,81.16,59.73
279,EEE,4,Measurements,61.49,92.06,53.56,81.76,87.01
280,CIVIL,3,Surveying,64.65,91.56,80.52,70.19,78.47
280,CIVIL,3,Structures,78.09,72.57,88.33,64.63,64.99
280,CIVIL,3,Concrete,51.76,42.08,42.37,92.85,83.92
280,CIVIL,3,Hydraulics,76.33,73.81,86.71,71.41,93.52
280,CIVIL,3,Construction,59.77,90.97,78.43,59.14,78.2
281,MECH,2,Thermodynamics,69.32,47.58,72.52,62.31,52.62
281,MECH,2,Manufacturing,92.18,75.28,88.23,82.18,67.85
281,MECH,2,Mechanics,68.2,77.17,92.81,58.95,93.75
281,MECH,2,CAD,90.82,76.87,91.22,66.88,97.65
281,MECH,2,Fluid Dynamics,78.65,42.31,89.88,71.65,73.02
282,CIVIL,4,Surveying,71.16,48.22,65.8,90.71,50.77
282,CIVIL,4,Structures,55.01,40.14,62.86,85.06,89.94
282,CIVIL,4,Concrete,91.99,73.47,54.0,95.83,88.77
282,CIVIL,4,Hydraulics,71.59,78.26,90.84,84.18,68.42
282,CIVIL,4,Construction,79.22,42.22,61.25,67.35,58.34
283,EEE,4,Machines,41.27,47.34,76.0,89.13,99.41
283,EEE,4,Circuits,59.05,72.97,91.54,54.19,85.88
283,EEE,4,Power Systems,81.52,44.89,87.37,89.72,51.67
283,EEE,4,Control,45.01,42.7,58.41,73.01,76.62
283,EEE,4,Measurements,54.72,90.14,60.25,47.51,65.01
284,CSE,4,Programming,69.21,62.45,55.06,52.22,90.96
284,CSE,4,Data Structures,94.79,58.12,60.99,78.99,85.92
284,CSE,4,DBMS,61.56,89.77,70.8,69.77,82.33
284,CSE,4,Networks,92.4,83.7,42.2,63.28,73.53
284,CSE,4,OS,57.3,78.51,85.44,85.22,99.47
285,MATH,2,Algebra,54.99,88.12,82.16,64.92,86.71
285,MATH,2,Calculus,45.72,83.41,69.28,61.08,82.79
285,MATH,2,Statistics,75.29,51.52,41.67,68.85,78.48
285,MATH,2,Probability,88.21,91.05,69.08,86.46,71.97
285,MATH,2,Discrete Math,81.03,51.26,60.41,79.88,50.91
286,MECH,4,Thermodynamics,79.74,85.95,61.95,69.64,92.56
286,MECH,4,Manufacturing,82.66,55.85,57.82,82.34,78.16
286,MECH,4,Mechanics,48.92,57.05,89.5,82.85,99.3
286,MECH,4,CAD,82.19,91.81,51.89,87.43,51.01
286,MECH,4,Fluid Dynamics,76.89,65.81,59.07,92.43,92.71
287,MATH,3,Algebra,41.23,73.52,60.23,67.86,91.6
287,MATH,3,Calculus,57.04,91.87,49.88,81.45,83.61
287,MATH,3,Statistics,53.87,57.86,85.91,86.9,66.45
287,MATH,3,Probability,69.37,43.39,51.48,71.72,54.3
287,MATH,3,Discrete Math,86.38,79.49,91.9,83.14,97.02
288,MATH,2,Algebra,70.5,73.01,93.73,80.32,51.54
288,MATH,2,Calculus,79.81,89.8,83.76,77.11,83.57
288,MATH,2,Statistics,94.46,44.99,76.7,60.59,82.0
288,MATH,2,Probability,73.42,48.44,51.37,79.19,56.41
288,MATH,2,Discrete Math,54.58,85.94,57.99,71.84,97.06
289,MECH,1,Thermodynamics,52.49,61.43,73.36,86.54,95.08
289,MECH,1,Manufacturing,90.35,82.72,52.56,46.36,69.19
289,MECH,1,Mechanics,47.79,79.07,76.36,47.42,91.83
289,MECH,1,CAD,53.68,63.77,76.74,68.62,72.06
289,MECH,1,Fluid Dynamics,43.61,62.08,82.07,95.33,70.67
290,EEE,2,Machines,63.3,78.64,91.85,59.69,72.01
290,EEE,2,Circuits,83.78,73.53,46.08,79.53,59.34
290,EEE,2,Power Systems,68.06,69.1,88.19,70.44,63.97
290,EEE,2,Control,52.7,88.08,49.41,68.42,59.36
290,EEE,2,Measurements,82.53,66.09,59.31,64.86,92.61
291,BIO,1,Biology,70.46,79.48,89.34,94.6,66.43
291,BIO,1,Genetics,92.38,41.37,60.73,94.27,63.73
291,BIO,1,Biochemistry,55.02,56.64,73.68,69.11,86.34
291,BIO,1,Microbiology,89.22,77.08,51.25,96.3,63.22
291,BIO,1,Biotechnology,48.24,44.95,70.99,51.26,56.94
292,EEE,3,Machines,56.5,55.49,73.23,89.92,88.07
292,EEE,3,Circuits,54.44,53.49,93.12,45.45,93.99
292,EEE,3,Power Systems,50.99,92.1,58.83,69.22,85.36
292,EEE,3,Control,72.32,57.49,70.46,85.19,52.12
292,EEE,3,Measurements,40.62,65.19,47.25,81.54,60.7
293,CHEM,4,Organic,63.81,50.87,70.17,51.38,51.16
293,CHEM,4,Inorganic,42.81,92.48,47.83,83.97,53.4
293,CHEM,4,Physical,45.95,67.99,65.57,97.34,97.24
293,CHEM,4,Analytical,82.88,73.12,65.02,64.59,97.35
293,CHEM,4,Industrial Chemistry,73.16,71.85,52.75,47.57,97.26
294,BIO,2,Biology,57.26,64.34,46.31,91.03,51.38
294,BIO,2,Genetics,85.87,47.72,88.76,85.14,58.23
294,BIO,2,Biochemistry,71.12,57.2,49.8,92.26,70.18
294,BIO,2,Microbiology,61.92,49.34,61.07,92.94,68.16
294,BIO,2,Biotechnology,92.34,92.05,47.97,54.75,93.13
295,CHEM,3,Organic,61.6,40.24,55.06,77.87,89.96
295,CHEM,3,Inorganic,47.34,46.08,90.72,86.31,79.49
295,CHEM,3,Physical,82.31,63.59,81.72,65.45,62.2
295,CHEM,3,Analytical,80.1,63.08,93.98,64.22,96.09
295,CHEM,3,Industrial Chemistry,91.31,53.3,83.9,68.82,95.88
296,CSE,4,Programming,64.76,80.94,65.68,57.53,59.97
296,CSE,4,Data Structures,63.4,81.55,73.28,82.87,64.12
296,CSE,4,DBMS,66.48,42.44,84.96,99.44,70.34
296,CSE,4,Networks,40.6,49.34,75.89,78.66,89.39
296,CSE,4,OS,53.96,82.0,77.84,62.75,77.27
297,BIO,1,Biology,48.1,64.89,88.47,68.17,91.98
297,BIO,1,Genetics,72.46,50.55,71.96,72.83,69.93
297,BIO,1,Biochemistry,46.58,62.92,44.0,50.43,70.8
297,BIO,1,Microbiology,56.8,90.9,60.66,86.68,76.51
297,BIO,1,Biotechnology,78.72,54.31,91.8,74.15,91.57
298,ECE,3,Circuits,60.08,45.51,77.05,45.43,73.76
298,ECE,3,Electronics,50.6,74.51,93.87,70.54,90.87
298,ECE,3,Signals,67.93,67.27,91.17,93.95,89.29
298,ECE,3,Communication,56.29,69.98,52.31,69.42,74.21
298,ECE,3,Microprocessors,85.74,89.28,62.8,45.97,93.09
299,BIO,2,Biology,49.59,74.2,41.37,66.97,99.3
299,BIO,2,Genetics,45.54,63.3,56.89,94.78,93.47
299,BIO,2,Biochemistry,53.07,44.47,74.49,63.5,83.6
299,BIO,2,Microbiology,41.77,47.34,77.75,56.68,92.88
299,BIO,2,Biotechnology,43.22,51.85,94.92,68.82,85.15
300,CIVIL,2,Surveying,50.05,73.54,79.94,62.3,91.44
300,CIVIL,2,Structures,73.19,61.4,70.67,76.72,58.28
300,CIVIL,2,Concrete,62.15,58.89,62.05,86.86,74.13
300,CIVIL,2,Hydraulics,91.72,56.15,62.86,88.28,77.3
300,CIVIL,2,Construction,70.09,42.93,61.92,59.89,99.97
301,ECE,3,Circuits,56.96,88.65,77.19,63.75,77.18
301,ECE,3,Electronics,86.23,88.59,48.82,63.68,66.76
301,ECE,3,Signals,42.31,72.9,87.02,65.99,87.0
301,ECE,3,Communication,74.52,60.66,47.76,84.01,92.73
301,ECE,3,Microprocessors,77.72,40.98,51.89,48.82,78.52
302,ECE,3,Circuits,81.61,46.08,86.11,75.55,84.5
302,ECE,3,Electronics,93.43,44.6,89.57,51.94,69.65
302,ECE,3,Signals,86.83,89.84,67.85,77.68,85.41
302,ECE,3,Communication,85.8,46.68,84.55,71.47,72.53
302,ECE,3,Microprocessors,63.31,68.01,91.98,75.15,97.66
303,MECH,3,Thermodynamics,49.92,79.83,84.67,82.35,80.35
303,MECH,3,Manufacturing,71.06,87.35,85.19,51.73,92.43
303,MECH,3,Mechanics,62.77,53.95,87.84,68.76,90.42
303,MECH,3,CAD,54.49,40.22,67.25,50.51,87.72
303,MECH,3,Fluid Dynamics,55.18,64.4,44.79,60.77,89.07
304,BIO,1,Biology,48.34,75.59,90.46,82.39,90.55
304,BIO,1,Genetics,45.99,53.79,89.2,84.33,81.98
304,BIO,1,Biochemistry,76.51,62.78,42.45,88.14,83.94
304,BIO,1,Microbiology,66.0,89.49,58.49,61.19,93.64
304,BIO,1,Biotechnology,83.83,68.32,47.19,56.83,82.81
305,CIVIL,3,Surveying,61.18,86.01,92.25,89.31,68.88
305,CIVIL,3,Structures,83.38,59.33,49.19,46.84,69.29
305,CIVIL,3,Concrete,89.7,53.14,51.36,98.34,51.25
305,CIVIL,3,Hydraulics,83.22,57.68,42.06,95.48,56.98
305,CIVIL,3,Construction,70.35,55.07,43.59,47.75,55.78
306,CIVIL,2,Surveying,43.93,81.83,66.71,63.86,70.92
306,CIVIL,2,Structures,91.09,90.09,79.36,93.66,65.98
306,CIVIL,2,Concrete,60.96,73.75,74.3,71.49,70.03
306,CIVIL,2,Hydraulics,94.24,85.16,63.92,85.0,63.48
306,CIVIL,2,Construction,45.51,59.38,62.16,45.91,90.74
307,CHEM,2,Organic,59.76,71.92,44.07,54.62,94.48
307,CHEM,2,Inorganic,73.48,92.27,94.93,65.45,64.94
307,CHEM,2,Physical,87.21,94.92,74.63,88.73,89.09
307,CHEM,2,Analytical,59.54,71.58,85.82,82.85,51.06
307,CHEM,2,Industrial Chemistry,58.52,47.95,52.81,94.8,51.84
308,CSE,1,Programming,52.09,57.03,73.93,74.38,60.91
308,CSE,1,Data Structures,49.03,53.02,67.64,59.91,97.38
308,CSE,1,DBMS,65.51,43.23,80.11,63.09,82.67
308,CSE,1,Networks,55.38,71.39,82.47,96.04,63.06
308,CSE,1,OS,58.42,65.53,90.99,94.58,54.49
309,CIVIL,1,Surveying,47.26,67.25,45.86,64.01,57.42
309,CIVIL,1,Structures,74.98,92.22,94.82,65.64,79.95
309,CIVIL,1,Concrete,87.09,46.46,77.93,67.49,60.31
309,CIVIL,1,Hydraulics,62.15,44.18,78.25,58.9,65.57
309,CIVIL,1,Construction,46.66,87.56,67.14,76.47,78.47
310,MATH,4,Algebra,62.58,50.59,80.98,51.99,55.19
310,MATH,4,Calculus,79.06,51.49,56.87,71.14,72.47
310,MATH,4,Statistics,78.97,74.29,75.44,84.27,64.63
310,MATH,4,Probability,57.73,64.09,56.91,99.17,90.7
310,MATH,4,Discrete Math,49.06,40.31,42.35,58.42,55.71
311,CSE,3,Programming,69.33,87.19,80.52,56.86,69.96
311,CSE,3,Data Structures,67.93,84.56,86.15,95.03,75.46
311,CSE,3,DBMS,78.19,46.15,71.09,58.68,71.59
311,CSE,3,Networks,74.87,54.13,42.87,45.56,51.11
311,CSE,3,OS,40.46,46.07,53.17,57.17,99.34
312,BIO,2,Biology,56.83,47.01,70.01,92.19,83.9
312,BIO,2,Genetics,56.28,70.89,79.32,85.05,83.33
312,BIO,2,Biochemistry,87.89,87.86,71.84,68.64,82.08
312,BIO,2,Microbiology,85.0,40.31,94.56,55.06,73.51
312,BIO,2,Biotechnology,87.96,52.38,66.22,52.29,69.75
313,ECE,3,Circuits,49.74,60.0,60.54,99.62,99.74
313,ECE,3,Electronics,46.31,79.93,42.85,46.66,55.27
313,ECE,3,Signals,93.1,91.75,50.67,53.89,62.03
313,ECE,3,Communication,68.36,71.33,52.19,86.61,65.48
313,ECE,3,Microprocessors,90.72,76.12,64.0,88.45,90.9
314,CIVIL,2,Surveying,55.98,58.68,91.48,54.06,52.11
314,CIVIL,2,Structures,64.97,84.07,82.44,95.57,76.66
314,CIVIL,2,Concrete,45.5,72.38,82.81,50.13,58.63
314,CIVIL,2,Hydraulics,40.68,72.65,88.77,81.89,99.1
314,CIVIL,2,Construction,43.47,89.67,84.77,62.28,98.68
315,ECE,4,Circuits,55.84,88.91,88.44,86.67,78.17
315,ECE,4,Electronics,46.6,69.26,59.62,88.57,87.91
315,ECE,4,Signals,90.08,40.82,84.5,96.62,89.47
315,ECE,4,Communication,47.16,44.47,41.15,79.58,81.48
315,ECE,4,Microprocessors,94.28,61.89,58.25,79.34,91.28
316,CSE,3,Programming,91.52,84.17,63.47,79.92,92.81
316,CSE,3,Data Structures,66.98,51.92,49.33,45.01,85.91
316,CSE,3,DBMS,46.11,53.41,56.38,75.82,69.9
316,CSE,3,Networks,77.11,43.06,46.82,72.46,66.85
316,CSE,3,OS,56.27,43.69,89.26,83.05,56.08
317,BIO,4,Biology,43.58,93.62,77.46,67.96,85.09
317,BIO,4,Genetics,81.6,82.9,66.28,68.64,50.55
317,BIO,4,Biochemistry,90.96,73.18,51.17,95.58,95.75
317,BIO,4,Microbiology,94.41,88.07,94.88,58.46,92.11
317,BIO,4,Biotechnology,85.27,52.7,45.41,98.87,64.8
318,BIO,1,Biology,87.9,40.23,41.16,70.62,61.94
318,BIO,1,Genetics,77.94,71.11,44.26,53.94,69.4
318,BIO,1,Biochemistry,50.21,83.57,62.88,50.14,74.22
318,BIO,1,Microbiology,45.0,47.09,53.18,92.27,96.23
318,BIO,1,Biotechnology,85.44,58.37,54.98,75.2,86.09
319,CSE,3,Programming,94.64,47.24,42.71,83.19,91.61
319,CSE,3,Data Structures,86.55,77.32,92.47,73.11,95.69
319,CSE,3,DBMS,93.23,86.59,57.04,55.79,77.41
319,CSE,3,Networks,64.92,88.28,45.5,59.18,87.59
319,CSE,3,OS,45.22,57.64,61.29,79.24,57.91
320,ECE,4,Circuits,87.33,64.61,90.44,70.73,63.75
320,ECE,4,Electronics,47.8,40.21,69.27,50.89,69.59
320,ECE,4,Signals,72.41,55.16,49.64,87.61,97.34
320,ECE,4,Communication,45.52,48.56,92.8,47.08,98.88
320,ECE,4,Microprocessors,40.26,88.05,56.9,96.62,65.85
321,ECE,3,Circuits,75.99,44.4,53.33,87.55,76.43
321,ECE,3,Electronics,91.04,63.58,87.84,69.69,98.96
321,ECE,3,Signals,92.79,58.1,88.73,91.62,60.53
321,ECE,3,Communication,74.34,44.0,86.02,54.6,53.54
321,ECE,3,Microprocessors,62.01,71.73,87.02,98.58,71.97
322,CSE,2,Programming,43.32,81.2,71.08,69.63,65.46
322,CSE,2,Data Structures,67.63,58.63,81.64,74.91,93.84
322,CSE,2,DBMS,69.89,53.1,86.81,75.65,60.34
322,CSE,2,Networks,74.29,59.67,86.44,69.93,86.32
322,CSE,2,OS,45.25,61.78,94.08,89.47,58.0
323,CSE,3,Programming,55.28,58.14,75.77,86.63,87.48
323,CSE,3,Data Structures,68.04,84.6,64.04,51.81,78.22
323,CSE,3,DBMS,92.38,83.61,71.83,80.57,96.53
323,CSE,3,Networks,63.56,58.23,93.75,92.49,66.15
323,CSE,3,OS,65.51,62.83,48.2,97.68,70.22
324,CIVIL,2,Surveying,88.14,50.41,70.13,46.32,88.21
324,CIVIL,2,Structures,71.95,74.41,42.84,56.61,53.72
324,CIVIL,2,Concrete,55.89,74.51,71.14,78.67,77.46
324,CIVIL,2,Hydraulics,55.02,53.45,47.54,91.7,80.82
324,CIVIL,2,Construction,50.26,49.75,88.02,85.85,82.97
325,MATH,4,Algebra,62.38,54.41,93.87,88.85,65.09
325,MATH,4,Calculus,86.62,81.74,56.34,68.46,59.3
325,MATH,4,Statistics,46.11,79.75,54.71,90.1,99.78
325,MATH,4,Probability,44.21,66.02,84.11,88.39,88.0
325,MATH,4,Discrete Math,59.19,64.96,72.72,98.57,66.38
326,ECE,2,Circuits,90.77,54.81,94.4,81.86,73.18
326,ECE,2,Electronics,73.74,54.99,55.08,51.25,55.7
326,ECE,2,Signals,59.12,81.96,73.44,50.64,92.61
326,ECE,2,Communication,73.08,92.85,76.86,54.63,73.69
326,ECE,2,Microprocessors,75.67,41.55,40.82,52.12,62.58
327,CIVIL,3,Surveying,63.63,66.81,47.59,82.04,79.81
327,CIVIL,3,Structures,56.2,40.75,44.27,66.54,57.7
327,CIVIL,3,Concrete,60.73,74.55,70.1,57.71,67.19
327,CIVIL,3,Hydraulics,73.77,87.35,81.43,75.44,68.11
327,CIVIL,3,Construction,60.08,88.37,42.16,99.34,83.22
328,CHEM,4,Organic,77.46,42.09,73.3,71.66,55.29
328,CHEM,4,Inorganic,55.29,88.97,70.25,67.74,53.63
328,CHEM,4,Physical,79.28,78.66,73.77,73.06,71.69
328,CHEM,4,Analytical,72.63,52.84,91.77,77.38,65.56
328,CHEM,4,Industrial Chemistry,64.73,84.31,48.89,61.11,83.98
329,MATH,1,Algebra,57.35,83.59,47.17,86.95,53.42
329,MATH,1,Calculus,40.69,89.4,71.97,64.35,61.63
329,MATH,1,Statistics,73.93,68.0,94.54,99.08,81.75
329,MATH,1,Probability,64.36,67.01,77.54,50.59,66.42
329,MATH,1,Discrete Math,44.14,44.03,50.77,71.69,89.24
330,EEE,1,Machines,66.7,58.45,44.53,75.27,63.56
330,EEE,1,Circuits,73.82,93.75,46.12,56.67,73.65
330,EEE,1,Power Systems,93.27,82.45,89.4,63.35,99.6
330,EEE,1,Control,45.66,42.91,87.06,96.0,54.53
330,EEE,1,Measurements,46.24,41.82,45.75,56.52,98.5
331,CHEM,3,Organic,76.73,82.82,82.69,74.43,89.87
331,CHEM,3,Inorganic,72.77,57.3,70.86,74.34,91.17
