date,month,weekday,holiday_flag,special_event,time_slot_code,time_slot,item,category,qty_sold,price_inr,temp_c,weather_condition,promotion_flag,footfall,previous_day_qty
2025-01-07,1,1,0,None,0,Breakfast,Veg Rice,Meal,22,1100,31.4,Cloudy,0,466,125
2025-01-07,1,1,0,None,1,Lunch,Veg Rice,Meal,98,4900,31.4,Cloudy,0,466,22
2025-01-07,1,1,0,None,2,Dinner,Veg Rice,Meal,40,2000,31.4,Cloudy,0,466,98
2025-01-08,1,2,0,None,0,Breakfast,Veg Rice,Meal,28,1400,32.5,Sunny,0,602,40
2025-01-08,1,2,0,None,1,Lunch,Veg Rice,Meal,96,4800,32.5,Sunny,0,602,28
2025-01-08,1,2,0,None,2,Dinner,Veg Rice,Meal,86,4300,32.5,Sunny,0,602,96
2025-01-09,1,3,0,None,0,Breakfast,Veg Rice,Meal,21,1050,25.4,Sunny,1,760,86
2025-01-09,1,3,0,None,1,Lunch,Veg Rice,Meal,81,4050,25.4,Sunny,0,760,21
2025-01-09,1,3,0,None,2,Dinner,Veg Rice,Meal,64,3200,25.4,Sunny,0,760,81
2025-01-10,1,4,0,None,0,Breakfast,Veg Rice,Meal,21,1050,31.0,Cloudy,0,541,64
2025-01-10,1,4,0,None,1,Lunch,Veg Rice,Meal,127,6350,31.0,Cloudy,0,541,21
2025-01-10,1,4,0,None,2,Dinner,Veg Rice,Meal,88,4400,31.0,Cloudy,1,541,127
2025-01-11,1,5,1,None,0,Breakfast,Veg Rice,Meal,13,650,31.0,Sunny,0,226,88
2025-01-11,1,5,1,None,1,Lunch,Veg Rice,Meal,23,1150,31.0,Sunny,0,226,13
2025-01-11,1,5,1,None,2,Dinner,Veg Rice,Meal,26,1300,31.0,Sunny,0,226,23
2025-01-12,1,6,1,Tech Meet,0,Breakfast,Veg Rice,Meal,14,700,24.5,Sunny,0,334,26
2025-01-12,1,6,1,Tech Meet,1,Lunch,Veg Rice,Meal,50,2500,24.5,Sunny,0,334,14
2025-01-12,1,6,1,Tech Meet,2,Dinner,Veg Rice,Meal,50,2500,24.5,Sunny,0,334,50
2025-01-13,1,0,0,None,0,Breakfast,Veg Rice,Meal,16,800,21.6,Sunny,0,520,50
2025-01-13,1,0,0,None,1,Lunch,Veg Rice,Meal,76,3800,21.6,Sunny,0,520,16
2025-01-13,1,0,0,None,2,Dinner,Veg Rice,Meal,85,4250,21.6,Sunny,0,520,76
2025-01-14,1,1,0,None,0,Breakfast,Veg Rice,Meal,44,2200,22.9,Sunny,0,770,85
2025-01-14,1,1,0,None,1,Lunch,Veg Rice,Meal,161,8050,22.9,Sunny,0,770,44
2025-01-14,1,1,0,None,2,Dinner,Veg Rice,Meal,56,2800,22.9,Sunny,0,770,161
2025-01-15,1,2,0,Cultural Fest,0,Breakfast,Veg Rice,Meal,49,2450,34.3,Sunny,1,609,56
2025-01-15,1,2,0,Cultural Fest,1,Lunch,Veg Rice,Meal,165,8250,34.3,Sunny,0,609,49
2025-01-15,1,2,0,Cultural Fest,2,Dinner,Veg Rice,Meal,74,3700,34.3,Sunny,0,609,165
2025-01-16,1,3,0,None,0,Breakfast,Veg Rice,Meal,10,500,23.7,Sunny,0,553,74
2025-01-16,1,3,0,None,1,Lunch,Veg Rice,Meal,59,2950,23.7,Sunny,0,553,10
2025-01-16,1,3,0,None,2,Dinner,Veg Rice,Meal,54,2700,23.7,Sunny,0,553,59
2025-01-17,1,4,0,None,0,Breakfast,Veg Rice,Meal,16,800,27.4,Sunny,0,558,54
2025-01-17,1,4,0,None,1,Lunch,Veg Rice,Meal,135,6750,27.4,Sunny,1,558,16
2025-01-17,1,4,0,None,2,Dinner,Veg Rice,Meal,69,3450,27.4,Sunny,0,558,135
2025-01-18,1,5,1,None,0,Breakfast,Veg Rice,Meal,9,450,33.4,Sunny,0,333,69
2025-01-18,1,5,1,None,1,Lunch,Veg Rice,Meal,34,1700,33.4,Sunny,0,333,9
2025-01-18,1,5,1,None,2,Dinner,Veg Rice,Meal,27,1350,33.4,Sunny,0,333,34
2025-01-19,1,6,1,None,0,Breakfast,Veg Rice,Meal,26,1300,34.6,Sunny,0,449,27
2025-01-19,1,6,1,None,1,Lunch,Veg Rice,Meal,68,3400,34.6,Sunny,0,449,26
2025-01-19,1,6,1,None,2,Dinner,Veg Rice,Meal,43,2150,34.6,Sunny,0,449,68
2025-01-20,1,0,0,Cultural Fest,0,Breakfast,Veg Rice,Meal,46,2300,26.4,Sunny,0,589,43
2025-01-20,1,0,0,Cultural Fest,1,Lunch,Veg Rice,Meal,195,9750,26.4,Sunny,0,589,46
2025-01-20,1,0,0,Cultural Fest,2,Dinner,Veg Rice,Meal,75,3750,26.4,Sunny,0,589,195
2025-01-21,1,1,0,None,0,Breakfast,Veg Rice,Meal,9,450,28.2,Sunny,0,423,75
2025-01-21,1,1,0,None,1,Lunch,Veg Rice,Meal,90,4500,28.2,Sunny,0,423,9
2025-01-21,1,1,0,None,2,Dinner,Veg Rice,Meal,38,1900,28.2,Sunny,0,423,90
2025-01-22,1,2,0,None,0,Breakfast,Veg Rice,Meal,30,1500,33.5,Cloudy,0,760,38
2025-01-22,1,2,0,None,1,Lunch,Veg Rice,Meal,116,5800,33.5,Cloudy,0,760,30
2025-01-22,1,2,0,None,2,Dinner,Veg Rice,Meal,115,5750,33.5,Cloudy,0,760,116
2025-01-23,1,3,0,Cultural Fest,0,Breakfast,Veg Rice,Meal,41,2050,33.5,Sunny,0,613,115
2025-01-23,1,3,0,Cultural Fest,1,Lunch,Veg Rice,Meal,114,5700,33.5,Sunny,0,613,41
2025-01-23,1,3,0,Cultural Fest,2,Dinner,Veg Rice,Meal,121,6050,33.5,Sunny,0,613,114
2025-01-24,1,4,0,None,0,Breakfast,Veg Rice,Meal,33,1650,30.7,Sunny,0,531,121
2025-01-24,1,4,0,None,1,Lunch,Veg Rice,Meal,87,4350,30.7,Sunny,0,531,33
2025-01-24,1,4,0,None,2,Dinner,Veg Rice,Meal,71,3550,30.7,Sunny,0,531,87
2025-01-25,1,5,1,None,0,Breakfast,Veg Rice,Meal,15,750,28.0,Sunny,0,408,71
2025-01-25,1,5,1,None,1,Lunch,Veg Rice,Meal,96,4800,28.0,Sunny,1,408,15
2025-01-25,1,5,1,None,2,Dinner,Veg Rice,Meal,50,2500,28.0,Sunny,0,408,96
2025-01-26,1,6,1,Tech Meet,0,Breakfast,Veg Rice,Meal,11,550,29.2,Sunny,0,416,50
2025-01-26,1,6,1,Tech Meet,1,Lunch,Veg Rice,Meal,107,5350,29.2,Sunny,1,416,11
2025-01-26,1,6,1,Tech Meet,2,Dinner,Veg Rice,Meal,56,2800,29.2,Sunny,0,416,107
2025-01-27,1,0,0,None,0,Breakfast,Veg Rice,Meal,13,650,27.3,Sunny,0,574,56
2025-01-27,1,0,0,None,1,Lunch,Veg Rice,Meal,124,6200,27.3,Sunny,0,574,13
2025-01-27,1,0,0,None,2,Dinner,Veg Rice,Meal,81,4050,27.3,Sunny,0,574,124
2025-01-28,1,1,0,None,0,Breakfast,Veg Rice,Meal,10,500,29.8,Sunny,0,479,81
2025-01-28,1,1,0,None,1,Lunch,Veg Rice,Meal,89,4450,29.8,Sunny,0,479,10
2025-01-28,1,1,0,None,2,Dinner,Veg Rice,Meal,33,1650,29.8,Sunny,0,479,89
2025-01-29,1,2,0,None,0,Breakfast,Veg Rice,Meal,24,1200,27.1,Sunny,0,581,33
2025-01-29,1,2,0,None,1,Lunch,Veg Rice,Meal,106,5300,27.1,Sunny,0,581,24
2025-01-29,1,2,0,None,2,Dinner,Veg Rice,Meal,74,3700,27.1,Sunny,0,581,106
2025-01-30,1,3,0,None,0,Breakfast,Veg Rice,Meal,21,1050,33.5,Cloudy,0,555,74
2025-01-30,1,3,0,None,1,Lunch,Veg Rice,Meal,64,3200,33.5,Cloudy,1,555,21
2025-01-30,1,3,0,None,2,Dinner,Veg Rice,Meal,78,3900,33.5,Cloudy,1,555,64
2025-01-31,1,4,0,None,0,Breakfast,Veg Rice,Meal,31,1550,26.88518680830845,Rainy,1,586,78
2025-01-31,1,4,0,None,1,Lunch,Veg Rice,Meal,155,7750,26.88518680830845,Rainy,0,586,31
2025-01-31,1,4,0,None,2,Dinner,Veg Rice,Meal,78,3900,26.88518680830845,Rainy,0,586,155
2025-02-01,2,5,1,None,0,Breakfast,Veg Rice,Meal,21,1050,26.9,Sunny,0,471,78
2025-02-01,2,5,1,None,1,Lunch,Veg Rice,Meal,104,5200,26.9,Sunny,0,471,21
2025-02-01,2,5,1,None,2,Dinner,Veg Rice,Meal,72,3600,26.9,Sunny,0,471,104
2025-02-02,2,6,1,Cultural Fest,0,Breakfast,Veg Rice,Meal,8,400,31.8,Sunny,1,290,72
2025-02-02,2,6,1,Cultural Fest,1,Lunch,Veg Rice,Meal,96,4800,31.8,Sunny,1,290,8
2025-02-02,2,6,1,Cultural Fest,2,Dinner,Veg Rice,Meal,58,2900,31.8,Sunny,0,290,96
2025-02-03,2,0,0,None,0,Breakfast,Veg Rice,Meal,7,350,32.4,Sunny,1,419,58
2025-02-03,2,0,0,None,1,Lunch,Veg Rice,Meal,91,4550,32.4,Sunny,0,419,7
2025-02-03,2,0,0,None,2,Dinner,Veg Rice,Meal,43,2150,32.4,Sunny,1,419,91
2025-02-04,2,1,0,None,0,Breakfast,Veg Rice,Meal,16,800,33.6,Cloudy,0,636,43
2025-02-04,2,1,0,None,1,Lunch,Veg Rice,Meal,113,5650,33.6,Cloudy,1,636,16
2025-02-04,2,1,0,None,2,Dinner,Veg Rice,Meal,59,2950,33.6,Cloudy,0,636,113
2025-02-05,2,2,0,None,0,Breakfast,Veg Rice,Meal,21,1050,28.5,Sunny,0,705,59
2025-02-05,2,2,0,None,1,Lunch,Veg Rice,Meal,166,8300,28.5,Sunny,0,705,21
2025-02-05,2,2,0,None,2,Dinner,Veg Rice,Meal,125,6250,28.5,Sunny,0,705,166
2025-02-06,2,3,0,None,0,Breakfast,Veg Rice,Meal,27,1350,33.3,Sunny,0,751,125
2025-02-06,2,3,0,None,1,Lunch,Veg Rice,Meal,104,5200,33.3,Sunny,0,751,27
2025-02-06,2,3,0,None,2,Dinner,Veg Rice,Meal,114,5700,33.3,Sunny,0,751,104
2025-02-07,2,4,0,None,0,Breakfast,Veg Rice,Meal,9,450,21.90052725927578,Rainy,0,511,114
2025-02-07,2,4,0,None,1,Lunch,Veg Rice,Meal,85,4250,21.90052725927578,Rainy,0,511,9
2025-02-07,2,4,0,None,2,Dinner,Veg Rice,Meal,40,2000,21.90052725927578,Rainy,0,511,85
2025-02-08,2,5,1,None,0,Breakfast,Veg Rice,Meal,14,700,16.60933858509742,Rainy,0,423,40
2025-02-08,2,5,1,None,1,Lunch,Veg Rice,Meal,82,4100,16.60933858509742,Rainy,0,423,14
2025-02-08,2,5,1,None,2,Dinner,Veg Rice,Meal,31,1550,16.60933858509742,Rainy,0,423,82
2025-02-09,2,6,1,None,0,Breakfast,Veg Rice,Meal,8,400,25.2,Sunny,0,334,31
2025-02-09,2,6,1,None,1,Lunch,Veg Rice,Meal,84,4200,25.2,Sunny,1,334,8
2025-02-09,2,6,1,None,2,Dinner,Veg Rice,Meal,34,1700,25.2,Sunny,0,334,84
2025-02-10,2,0,0,None,0,Breakfast,Veg Rice,Meal,26,1300,28.8,Sunny,0,588,34
2025-02-10,2,0,0,None,1,Lunch,Veg Rice,Meal,81,4050,28.8,Sunny,0,588,26
2025-02-10,2,0,0,None,2,Dinner,Veg Rice,Meal,68,3400,28.8,Sunny,0,588,81
2025-02-11,2,1,0,Cultural Fest,0,Breakfast,Veg Rice,Meal,40,2000,17.590432122586883,Rainy,0,542,68
2025-02-11,2,1,0,Cultural Fest,1,Lunch,Veg Rice,Meal,125,6250,17.590432122586883,Rainy,0,542,40
2025-02-11,2,1,0,Cultural Fest,2,Dinner,Veg Rice,Meal,83,4150,17.590432122586883,Rainy,0,542,125
2025-02-12,2,2,0,None,0,Breakfast,Veg Rice,Meal,11,550,32.2,Cloudy,0,605,83
2025-02-12,2,2,0,None,1,Lunch,Veg Rice,Meal,73,3650,32.2,Cloudy,0,605,11
2025-02-12,2,2,0,None,2,Dinner,Veg Rice,Meal,45,2250,32.2,Cloudy,0,605,73
2025-02-13,2,3,0,None,0,Breakfast,Veg Rice,Meal,28,1400,33.0,Cloudy,0,625,45
2025-02-13,2,3,0,None,1,Lunch,Veg Rice,Meal,111,5550,33.0,Cloudy,0,625,28
2025-02-13,2,3,0,None,2,Dinner,Veg Rice,Meal,78,3900,33.0,Cloudy,0,625,111
2025-02-14,2,4,0,None,0,Breakfast,Veg Rice,Meal,31,1550,27.8,Sunny,0,563,78
2025-02-14,2,4,0,None,1,Lunch,Veg Rice,Meal,124,6200,27.8,Sunny,0,563,31
2025-02-14,2,4,0,None,2,Dinner,Veg Rice,Meal,83,4150,27.8,Sunny,0,563,124
2025-02-15,2,5,1,None,0,Breakfast,Veg Rice,Meal,17,850,33.2,Sunny,0,346,83
2025-02-15,2,5,1,None,1,Lunch,Veg Rice,Meal,30,1500,33.2,Sunny,0,346,17
2025-02-15,2,5,1,None,2,Dinner,Veg Rice,Meal,45,2250,33.2,Sunny,0,346,30
2025-02-16,2,6,1,None,0,Breakfast,Veg Rice,Meal,8,400,24.2,Sunny,0,353,45
2025-02-16,2,6,1,None,1,Lunch,Veg Rice,Meal,63,3150,24.2,Sunny,0,353,8
2025-02-16,2,6,1,None,2,Dinner,Veg Rice,Meal,44,2200,24.2,Sunny,0,353,63
2025-02-17,2,0,0,Cultural Fest,0,Breakfast,Veg Rice,Meal,52,2600,29.5,Cloudy,0,694,44
2025-02-17,2,0,0,Cultural Fest,1,Lunch,Veg Rice,Meal,187,9350,29.5,Cloudy,0,694,52
2025-02-17,2,0,0,Cultural Fest,2,Dinner,Veg Rice,Meal,121,6050,29.5,Cloudy,0,694,187
2025-02-18,2,1,0,None,0,Breakfast,Veg Rice,Meal,19,950,34.4,Cloudy,0,401,121
2025-02-18,2,1,0,None,1,Lunch,Veg Rice,Meal,80,4000,34.4,Cloudy,0,401,19
2025-02-18,2,1,0,None,2,Dinner,Veg Rice,Meal,53,2650,34.4,Cloudy,0,401,80
2025-02-19,2,2,0,None,0,Breakfast,Veg Rice,Meal,27,1350,28.6,Sunny,0,616,53
2025-02-19,2,2,0,None,1,Lunch,Veg Rice,Meal,79,3950,28.6,Sunny,0,616,27
2025-02-19,2,2,0,None,2,Dinner,Veg Rice,Meal,92,4600,28.6,Sunny,0,616,79
2025-02-20,2,3,0,None,0,Breakfast,Veg Rice,Meal,40,2000,18.971729728747402,Rainy,0,691,92
2025-02-20,2,3,0,None,1,Lunch,Veg Rice,Meal,161,8050,18.971729728747402,Rainy,0,691,40
2025-02-20,2,3,0,None,2,Dinner,Veg Rice,Meal,105,5250,18.971729728747402,Rainy,0,691,161
2025-02-21,2,4,0,None,0,Breakfast,Veg Rice,Meal,27,1350,28.96230917642439,Rainy,1,681,105
2025-02-21,2,4,0,None,1,Lunch,Veg Rice,Meal,85,4250,28.96230917642439,Rainy,0,681,27
2025-02-21,2,4,0,None,2,Dinner,Veg Rice,Meal,56,2800,28.96230917642439,Rainy,0,681,85
2025-02-22,2,5,1,None,0,Breakfast,Veg Rice,Meal,10,500,25.1,Sunny,0,285,56
2025-02-22,2,5,1,None,1,Lunch,Veg Rice,Meal,66,3300,25.1,Sunny,1,285,10
2025-02-22,2,5,1,None,2,Dinner,Veg Rice,Meal,36,1800,25.1,Sunny,0,285,66
2025-02-23,2,6,1,None,0,Breakfast,Veg Rice,Meal,10,500,20.01340338398269,Rainy,0,316,36
2025-02-23,2,6,1,None,1,Lunch,Veg Rice,Meal,55,2750,20.01340338398269,Rainy,0,316,10
2025-02-23,2,6,1,None,2,Dinner,Veg Rice,Meal,42,2100,20.01340338398269,Rainy,0,316,55
2025-02-24,2,0,0,None,0,Breakfast,Veg Rice,Meal,13,650,30.5,Cloudy,0,782,42
2025-02-24,2,0,0,None,1,Lunch,Veg Rice,Meal,121,6050,30.5,Cloudy,0,782,13
2025-02-24,2,0,0,None,2,Dinner,Veg Rice,Meal,62,3100,30.5,Cloudy,0,782,121
2025-02-25,2,1,0,None,0,Breakfast,Veg Rice,Meal,13,650,24.1,Sunny,0,683,62
2025-02-25,2,1,0,None,1,Lunch,Veg Rice,Meal,169,8450,24.1,Sunny,0,683,13
2025-02-25,2,1,0,None,2,Dinner,Veg Rice,Meal,121,6050,24.1,Sunny,0,683,169
2025-02-26,2,2,0,None,0,Breakfast,Veg Rice,Meal,36,1800,28.0,Sunny,0,686,121
2025-02-26,2,2,0,None,1,Lunch,Veg Rice,Meal,158,7900,28.0,Sunny,0,686,36
2025-02-26,2,2,0,None,2,Dinner,Veg Rice,Meal,46,2300,28.0,Sunny,0,686,158
2025-02-27,2,3,0,None,0,Breakfast,Veg Rice,Meal,7,350,29.7,Cloudy,0,449,46
2025-02-27,2,3,0,None,1,Lunch,Veg Rice,Meal,65,3250,29.7,Cloudy,0,449,7
2025-02-27,2,3,0,None,2,Dinner,Veg Rice,Meal,56,2800,29.7,Cloudy,0,449,65
2025-02-28,2,4,0,None,0,Breakfast,Veg Rice,Meal,21,1050,21.91983333982972,Rainy,0,453,56
2025-02-28,2,4,0,None,1,Lunch,Veg Rice,Meal,55,2750,21.91983333982972,Rainy,0,453,21
2025-02-28,2,4,0,None,2,Dinner,Veg Rice,Meal,30,1500,21.91983333982972,Rainy,0,453,55
2025-03-01,3,5,1,None,0,Breakfast,Veg Rice,Meal,15,750,21.0,Cloudy,0,364,30
2025-03-01,3,5,1,None,1,Lunch,Veg Rice,Meal,76,3800,21.0,Cloudy,0,364,15
2025-03-01,3,5,1,None,2,Dinner,Veg Rice,Meal,41,2050,21.0,Cloudy,0,364,76
2025-03-02,3,6,1,Cultural Fest,0,Breakfast,Veg Rice,Meal,26,1300,30.8,Sunny,0,384,41
2025-03-02,3,6,1,Cultural Fest,1,Lunch,Veg Rice,Meal,118,5900,30.8,Sunny,0,384,26
2025-03-02,3,6,1,Cultural Fest,2,Dinner,Veg Rice,Meal,43,2150,30.8,Sunny,0,384,118
2025-03-03,3,0,0,None,0,Breakfast,Veg Rice,Meal,17,850,28.32186148015629,Rainy,0,789,43
2025-03-03,3,0,0,None,1,Lunch,Veg Rice,Meal,93,4650,28.32186148015629,Rainy,0,789,17
2025-03-03,3,0,0,None,2,Dinner,Veg Rice,Meal,142,7100,28.32186148015629,Rainy,0,789,93
2025-03-04,3,1,0,None,0,Breakfast,Veg Rice,Meal,14,700,27.64919125890708,Rainy,0,431,142
2025-03-04,3,1,0,None,1,Lunch,Veg Rice,Meal,104,5200,27.64919125890708,Rainy,0,431,14
2025-03-04,3,1,0,None,2,Dinner,Veg Rice,Meal,58,2900,27.64919125890708,Rainy,0,431,104
2025-03-05,3,2,0,None,0,Breakfast,Veg Rice,Meal,23,1150,23.8,Sunny,0,477,58
2025-03-05,3,2,0,None,1,Lunch,Veg Rice,Meal,82,4100,23.8,Sunny,0,477,23
2025-03-05,3,2,0,None,2,Dinner,Veg Rice,Meal,40,2000,23.8,Sunny,0,477,82
2025-03-06,3,3,0,None,0,Breakfast,Veg Rice,Meal,20,1000,28.6,Sunny,0,498,40
2025-03-06,3,3,0,None,1,Lunch,Veg Rice,Meal,98,4900,28.6,Sunny,0,498,20
2025-03-06,3,3,0,None,2,Dinner,Veg Rice,Meal,60,3000,28.6,Sunny,0,498,98
2025-03-07,3,4,0,None,0,Breakfast,Veg Rice,Meal,19,950,24.0,Cloudy,0,404,60
2025-03-07,3,4,0,None,1,Lunch,Veg Rice,Meal,81,4050,24.0,Cloudy,0,404,19
2025-03-07,3,4,0,None,2,Dinner,Veg Rice,Meal,31,1550,24.0,Cloudy,0,404,81
2025-03-08,3,5,1,Sports Day,0,Breakfast,Veg Rice,Meal,9,450,27.05003667362359,Rainy,0,264,31
2025-03-08,3,5,1,Sports Day,1,Lunch,Veg Rice,Meal,110,5500,27.05003667362359,Rainy,1,264,9
2025-03-08,3,5,1,Sports Day,2,Dinner,Veg Rice,Meal,29,1450,27.05003667362359,Rainy,0,264,110
2025-03-09,3,6,1,None,0,Breakfast,Veg Rice,Meal,10,500,24.5,Cloudy,1,304,29
2025-03-09,3,6,1,None,1,Lunch,Veg Rice,Meal,70,3500,24.5,Cloudy,1,304,10
2025-03-09,3,6,1,None,2,Dinner,Veg Rice,Meal,30,1500,24.5,Cloudy,0,304,70
2025-03-10,3,0,0,None,0,Breakfast,Veg Rice,Meal,28,1400,31.8,Sunny,1,633,30
2025-03-10,3,0,0,None,1,Lunch,Veg Rice,Meal,81,4050,31.8,Sunny,0,633,28
2025-03-10,3,0,0,None,2,Dinner,Veg Rice,Meal,80,4000,31.8,Sunny,0,633,81
2025-03-11,3,1,0,None,0,Breakfast,Veg Rice,Meal,14,700,25.0,Cloudy,0,417,80
2025-03-11,3,1,0,None,1,Lunch,Veg Rice,Meal,90,4500,25.0,Cloudy,0,417,14
2025-03-11,3,1,0,None,2,Dinner,Veg Rice,Meal,56,2800,25.0,Cloudy,1,417,90
2025-03-12,3,2,0,Cultural Fest,0,Breakfast,Veg Rice,Meal,15,750,32.9,Cloudy,0,609,56
2025-03-12,3,2,0,Cultural Fest,1,Lunch,Veg Rice,Meal,102,5100,32.9,Cloudy,0,609,15
2025-03-12,3,2,0,Cultural Fest,2,Dinner,Veg Rice,Meal,91,4550,32.9,Cloudy,0,609,102
2025-03-13,3,3,0,Cultural Fest,0,Breakfast,Veg Rice,Meal,61,3050,27.5,Sunny,0,777,91
2025-03-13,3,3,0,Cultural Fest,1,Lunch,Veg Rice,Meal,218,10900,27.5,Sunny,0,777,61
2025-03-13,3,3,0,Cultural Fest,2,Dinner,Veg Rice,Meal,110,5500,27.5,Sunny,0,777,218
2025-03-14,3,4,0,None,0,Breakfast,Veg Rice,Meal,19,950,29.4,Sunny,0,772,110
2025-03-14,3,4,0,None,1,Lunch,Veg Rice,Meal,91,4550,29.4,Sunny,0,772,19
2025-03-14,3,4,0,None,2,Dinner,Veg Rice,Meal,66,3300,29.4,Sunny,0,772,91
2025-03-15,3,5,1,None,0,Breakfast,Veg Rice,Meal,14,700,31.0,Cloudy,0,300,66
2025-03-15,3,5,1,None,1,Lunch,Veg Rice,Meal,61,3050,31.0,Cloudy,0,300,14
2025-03-15,3,5,1,None,2,Dinner,Veg Rice,Meal,48,2400,31.0,Cloudy,0,300,61
2025-03-16,3,6,1,None,0,Breakfast,Veg Rice,Meal,14,700,24.0,Sunny,0,250,48
2025-03-16,3,6,1,None,1,Lunch,Veg Rice,Meal,57,2850,24.0,Sunny,0,250,14
2025-03-16,3,6,1,None,2,Dinner,Veg Rice,Meal,38,1900,24.0,Sunny,0,250,57
2025-03-17,3,0,0,None,0,Breakfast,Veg Rice,Meal,21,1050,31.1,Sunny,0,439,38
2025-03-17,3,0,0,None,1,Lunch,Veg Rice,Meal,50,2500,31.1,Sunny,0,439,21
2025-03-17,3,0,0,None,2,Dinner,Veg Rice,Meal,36,1800,31.1,Sunny,1,439,50
2025-03-18,3,1,0,None,0,Breakfast,Veg Rice,Meal,20,1000,31.5,Sunny,0,709,36
2025-03-18,3,1,0,None,1,Lunch,Veg Rice,Meal,76,3800,31.5,Sunny,0,709,20
2025-03-18,3,1,0,None,2,Dinner,Veg Rice,Meal,66,3300,31.5,Sunny,0,709,76
2025-03-19,3,2,0,None,0,Breakfast,Veg Rice,Meal,43,2150,20.554169732256227,Rainy,0,608,66
2025-03-19,3,2,0,None,1,Lunch,Veg Rice,Meal,68,3400,20.554169732256227,Rainy,0,608,43
2025-03-19,3,2,0,None,2,Dinner,Veg Rice,Meal,108,5400,20.554169732256227,Rainy,0,608,68
2025-03-20,3,3,0,None,0,Breakfast,Veg Rice,Meal,25,1250,33.6,Sunny,0,742,108
2025-03-20,3,3,0,None,1,Lunch,Veg Rice,Meal,168,8400,33.6,Sunny,0,742,25
2025-03-20,3,3,0,None,2,Dinner,Veg Rice,Meal,52,2600,33.6,Sunny,0,742,168
2025-03-21,3,4,0,None,0,Breakfast,Veg Rice,Meal,48,2400,23.9,Sunny,0,773,52
2025-03-21,3,4,0,None,1,Lunch,Veg Rice,Meal,171,8550,23.9,Sunny,0,773,48
2025-03-21,3,4,0,None,2,Dinner,Veg Rice,Meal,122,6100,23.9,Sunny,0,773,171
2025-03-22,3,5,1,None,0,Breakfast,Veg Rice,Meal,16,800,23.9,Cloudy,0,528,122
2025-03-22,3,5,1,None,1,Lunch,Veg Rice,Meal,75,3750,23.9,Cloudy,1,528,16
2025-03-22,3,5,1,None,2,Dinner,Veg Rice,Meal,39,1950,23.9,Cloudy,0,528,75
2025-03-23,3,6,1,None,0,Breakfast,Veg Rice,Meal,11,550,33.3,Cloudy,0,320,39
2025-03-23,3,6,1,None,1,Lunch,Veg Rice,Meal,31,1550,33.3,Cloudy,0,320,11
2025-03-23,3,6,1,None,2,Dinner,Veg Rice,Meal,19,950,33.3,Cloudy,0,320,31
2025-03-24,3,0,0,None,0,Breakfast,Veg Rice,Meal,25,1250,20.5,Sunny,0,512,19
2025-03-24,3,0,0,None,1,Lunch,Veg Rice,Meal,83,4150,20.5,Sunny,0,512,25
2025-03-24,3,0,0,None,2,Dinner,Veg Rice,Meal,55,2750,20.5,Sunny,0,512,83
2025-03-25,3,1,0,None,0,Breakfast,Veg Rice,Meal,25,1250,21.5,Sunny,0,641,55
2025-03-25,3,1,0,None,1,Lunch,Veg Rice,Meal,71,3550,21.5,Sunny,0,641,25
2025-03-25,3,1,0,None,2,Dinner,Veg Rice,Meal,44,2200,21.5,Sunny,0,641,71
2025-03-26,3,2,0,None,0,Breakfast,Veg Rice,Meal,31,1550,31.7,Cloudy,0,650,44
2025-03-26,3,2,0,None,1,Lunch,Veg Rice,Meal,124,6200,31.7,Cloudy,0,650,31
2025-03-26,3,2,0,None,2,Dinner,Veg Rice,Meal,73,3650,31.7,Cloudy,1,650,124
2025-03-27,3,3,0,None,0,Breakfast,Veg Rice,Meal,24,1200,23.5,Cloudy,0,589,73
2025-03-27,3,3,0,None,1,Lunch,Veg Rice,Meal,64,3200,23.5,Cloudy,0,589,24
2025-03-27,3,3,0,None,2,Dinner,Veg Rice,Meal,55,2750,23.5,Cloudy,0,589,64
2025-03-28,3,4,0,None,0,Breakfast,Veg Rice,Meal,18,900,21.7,Cloudy,0,639,55
2025-03-28,3,4,0,None,1,Lunch,Veg Rice,Meal,109,5450,21.7,Cloudy,0,639,18
2025-03-28,3,4,0,None,2,Dinner,Veg Rice,Meal,52,2600,21.7,Cloudy,0,639,109
2025-03-29,3,5,1,None,0,Breakfast,Veg Rice,Meal,14,700,25.7,Sunny,0,272,52
2025-03-29,3,5,1,None,1,Lunch,Veg Rice,Meal,30,1500,25.7,Sunny,0,272,14
2025-03-29,3,5,1,None,2,Dinner,Veg Rice,Meal,38,1900,25.7,Sunny,0,272,30
2025-03-30,3,6,1,Sports Day,0,Breakfast,Veg Rice,Meal,9,450,23.5,Sunny,0,188,38
2025-03-30,3,6,1,Sports Day,1,Lunch,Veg Rice,Meal,42,2100,23.5,Sunny,0,188,9
2025-03-30,3,6,1,Sports Day,2,Dinner,Veg Rice,Meal,27,1350,23.5,Sunny,0,188,42
2025-03-31,3,0,0,Cultural Fest,0,Breakfast,Veg Rice,Meal,10,500,25.035953714129725,Rainy,0,458,27
2025-03-31,3,0,0,Cultural Fest,1,Lunch,Veg Rice,Meal,138,6900,25.035953714129725,Rainy,1,458,10
2025-03-31,3,0,0,Cultural Fest,2,Dinner,Veg Rice,Meal,69,3450,25.035953714129725,Rainy,0,458,138
2025-04-01,4,1,0,None,0,Breakfast,Veg Rice,Meal,45,2250,22.4,Sunny,1,745,69
