date,building,energy_kwh,temp_c,humidity_pct,occupancy_estimate,weekday,holiday_flag,outside_temp_c,rainfall_mm,building_area_sqm,floor_count,equipment_factor,class_event_count
2024-06-19,Admin,161.67,32.0,87.4,110,2,0,27.5,7.5,1500,2,0.9,3
2024-06-19,Lab Block,134.24,35.3,67.9,59,2,0,27.5,7.5,2500,3,1.5,3
2024-06-20,Academic Block,163.37,37.8,67.6,114,3,0,29.7,14.8,3000,3,1.0,3
2024-06-20,Library,132.83,36.6,47.2,64,3,0,29.7,14.8,2000,2,1.2,0
2024-06-20,Hostel,191.92,21.5,66.0,183,3,0,29.7,14.8,5000,4,1.1,4
2024-06-20,Admin,209.25,37.4,41.7,239,3,0,29.7,14.8,1500,2,0.9,0
2024-06-20,Lab Block,218.72,30.4,47.9,208,3,0,29.7,14.8,2500,3,1.5,4
2024-06-21,Academic Block,149.34,28.7,60.9,109,4,0,21.2,6.2,3000,3,1.0,1
2024-06-21,Library,151.33,38.0,47.5,115,4,0,21.2,6.2,2000,2,1.2,4
2024-06-21,Hostel,233.85,35.7,75.1,235,4,0,21.2,6.2,5000,4,1.1,4
2024-06-21,Admin,206.82,29.0,87.1,211,4,0,21.2,6.2,1500,2,0.9,3
2024-06-21,Lab Block,139.57,28.1,50.1,93,4,0,21.2,6.2,2500,3,1.5,0
2024-06-22,Academic Block,156.0,20.3,73.8,118,5,1,20.8,6.4,3000,3,1.0,2
2024-06-22,Library,217.49,37.7,48.7,230,5,1,20.8,6.4,2000,2,1.2,1
2024-06-22,Hostel,218.49,34.7,31.2,246,5,1,20.8,6.4,5000,4,1.1,0
2024-06-22,Admin,95.64,23.3,51.2,40,5,1,20.8,6.4,1500,2,0.9,0
2024-06-22,Lab Block,159.82,25.0,47.7,129,5,1,20.8,6.4,2500,3,1.5,3
2024-06-23,Academic Block,178.75,22.2,89.4,168,6,1,23.9,7.6,3000,3,1.0,0
2024-06-23,Library,159.74,28.6,69.0,121,6,1,23.9,7.6,2000,2,1.2,1
2024-06-23,Hostel,130.96,22.1,80.6,81,6,1,23.9,7.6,5000,4,1.1,0
2024-06-23,Admin,164.37,28.2,72.7,114,6,1,23.9,7.6,1500,2,0.9,3
2024-06-23,Lab Block,129.87,21.0,40.1,55,6,1,23.9,7.6,2500,3,1.5,4
2024-06-24,Academic Block,204.36,34.1,43.1,223,0,0,17.7,10.0,3000,3,1.0,4
2024-06-24,Library,145.28,23.1,65.4,100,0,0,17.7,10.0,2000,2,1.2,0
2024-06-24,Hostel,181.37,36.8,52.1,168,0,0,17.7,10.0,5000,4,1.1,2
2024-06-24,Admin,167.38,26.7,38.1,152,0,0,17.7,10.0,1500,2,0.9,1
2024-06-24,Lab Block,110.67,22.3,59.7,45,0,0,17.7,10.0,2500,3,1.5,0
2024-06-25,Academic Block,147.56,23.7,30.1,119,1,0,30.8,2.0,3000,3,1.0,3
2024-06-25,Library,159.24,35.6,74.7,93,1,0,30.8,2.0,2000,2,1.2,3
2024-06-25,Hostel,221.81,32.2,46.9,229,1,0,30.8,2.0,5000,4,1.1,3
2024-06-25,Admin,212.12,29.2,67.1,221,1,0,30.8,2.0,1500,2,0.9,1
2024-06-25,Lab Block,207.68,25.2,80.7,233,1,0,30.8,2.0,2500,3,1.5,0
2024-06-26,Academic Block,172.76,25.9,71.2,147,2,0,27.2,6.8,3000,3,1.0,4
2024-06-26,Library,144.28,29.6,69.2,85,2,0,27.2,6.8,2000,2,1.2,4
2024-06-26,Hostel,220.49,37.9,87.3,237,2,0,27.2,6.8,5000,4,1.1,3
2024-06-26,Admin,171.56,22.6,75.7,141,2,0,27.2,6.8,1500,2,0.9,3
2024-06-26,Lab Block,126.2,20.7,88.2,54,2,0,27.2,6.8,2500,3,1.5,1
2024-06-27,Academic Block,164.15,35.9,71.3,123,3,0,25.3,9.3,3000,3,1.0,3
2024-06-27,Library,108.98,27.7,87.6,23,3,0,25.3,9.3,2000,2,1.2,3
2024-06-27,Hostel,219.43,35.9,83.8,239,3,0,25.3,9.3,5000,4,1.1,0
2024-06-27,Admin,133.53,31.9,63.8,64,3,0,25.3,9.3,1500,2,0.9,3
2024-06-27,Lab Block,167.06,20.2,49.5,141,3,0,25.3,9.3,2500,3,1.5,4
2024-06-28,Academic Block,197.08,24.1,55.8,200,4,0,28.8,8.5,3000,3,1.0,0
2024-06-28,Library,140.0,20.7,85.3,82,4,0,28.8,8.5,2000,2,1.2,2
2024-06-28,Hostel,230.06,35.0,70.3,233,4,0,28.8,8.5,5000,4,1.1,3
2024-06-28,Admin,112.44,24.4,44.6,53,4,0,28.8,8.5,1500,2,0.9,3
2024-06-28,Lab Block,165.73,24.0,60.2,119,4,0,28.8,8.5,2500,3,1.5,4
2024-06-29,Academic Block,118.14,36.8,77.1,39,5,1,29.2,17.2,3000,3,1.0,3
2024-06-29,Library,198.13,32.8,89.6,192,5,1,29.2,17.2,2000,2,1.2,4
2024-06-29,Hostel,107.59,28.9,66.9,17,5,1,29.2,17.2,5000,4,1.1,0
2024-06-29,Admin,107.37,30.0,43.4,15,5,1,29.2,17.2,1500,2,0.9,3
2024-06-29,Lab Block,198.59,24.3,49.3,180,5,1,29.2,17.2,2500,3,1.5,3
2024-06-30,Academic Block,137.37,20.9,47.0,102,6,1,23.1,0.8,3000,3,1.0,0
2024-06-30,Library,125.75,31.4,73.0,63,6,1,23.1,0.8,2000,2,1.2,2
2024-06-30,Hostel,200.72,20.5,89.0,201,6,1,23.1,0.8,5000,4,1.1,2
2024-06-30,Admin,116.19,37.9,76.2,15,6,1,23.1,0.8,1500,2,0.9,1
2024-06-30,Lab Block,170.1,23.3,42.9,148,6,1,23.1,0.8,2500,3,1.5,0
2024-07-01,Academic Block,85.17,31.9,45.5,11,0,0,16.4,1.7,3000,3,1.0,0
2024-07-01,Library,140.25,27.1,36.1,112,0,0,16.4,1.7,2000,2,1.2,3
2024-07-01,Hostel,171.35,37.5,53.7,138,0,0,16.4,1.7,5000,4,1.1,1
2024-07-01,Admin,153.44,28.2,76.7,127,0,0,16.4,1.7,1500,2,0.9,3
2024-07-01,Lab Block,219.56,35.8,31.9,246,0,0,16.4,1.7,2500,3,1.5,1
2024-07-02,Academic Block,164.84,33.0,63.8,127,1,0,23.4,2.8,3000,3,1.0,4
2024-07-02,Library,120.54,21.2,48.9,50,1,0,23.4,2.8,2000,2,1.2,0
2024-07-02,Hostel,146.26,21.4,79.5,113,1,0,23.4,2.8,5000,4,1.1,1
2024-07-02,Admin,158.53,30.8,68.8,127,1,0,23.4,2.8,1500,2,0.9,1
2024-07-02,Lab Block,208.59,26.7,37.4,243,1,0,23.4,2.8,2500,3,1.5,0
2024-07-03,Academic Block,175.52,26.8,72.6,161,2,0,26.8,17.1,3000,3,1.0,3
2024-07-03,Library,108.63,36.2,34.2,28,2,0,26.8,17.1,2000,2,1.2,4
2024-07-03,Hostel,159.35,26.1,66.3,133,2,0,26.8,17.1,5000,4,1.1,2
2024-07-03,Admin,163.13,33.7,72.6,137,2,0,26.8,17.1,1500,2,0.9,0
2024-07-03,Lab Block,165.01,28.7,48.3,133,2,0,26.8,17.1,2500,3,1.5,0
2024-07-04,Academic Block,200.27,20.7,83.6,194,3,0,34.5,1.0,3000,3,1.0,4
2024-07-04,Library,208.37,30.6,45.5,217,3,0,34.5,1.0,2000,2,1.2,4
2024-07-04,Hostel,118.9,35.2,43.0,44,3,0,34.5,1.0,5000,4,1.1,3
2024-07-04,Admin,92.64,23.4,60.5,14,3,0,34.5,1.0,1500,2,0.9,0
2024-07-04,Lab Block,214.76,32.7,64.7,202,3,0,34.5,1.0,2500,3,1.5,2
2024-07-05,Academic Block,208.85,33.6,87.4,191,4,0,30.2,7.7,3000,3,1.0,2
2024-07-05,Library,167.29,22.2,67.3,128,4,0,30.2,7.7,2000,2,1.2,1
2024-07-05,Hostel,203.46,30.3,56.0,221,4,0,30.2,7.7,5000,4,1.1,2
2024-07-05,Admin,165.06,24.7,35.1,150,4,0,30.2,7.7,1500,2,0.9,3
2024-07-05,Lab Block,135.39,30.8,64.8,61,4,0,30.2,7.7,2500,3,1.5,4
2024-07-06,Academic Block,217.47,20.2,83.1,222,5,1,29.2,12.5,3000,3,1.0,3
2024-07-06,Library,98.22,31.4,35.8,26,5,1,29.2,12.5,2000,2,1.2,0
2024-07-06,Hostel,160.92,31.3,77.8,112,5,1,29.2,12.5,5000,4,1.1,2
2024-07-06,Admin,184.08,24.7,80.2,166,5,1,29.2,12.5,1500,2,0.9,0
2024-07-06,Lab Block,154.51,28.4,70.0,118,5,1,29.2,12.5,2500,3,1.5,1
2024-07-07,Academic Block,103.03,36.4,30.6,36,6,1,19.0,9.4,3000,3,1.0,3
2024-07-07,Library,172.47,28.6,68.3,157,6,1,19.0,9.4,2000,2,1.2,4
2024-07-07,Hostel,116.4,27.5,65.0,51,6,1,19.0,9.4,5000,4,1.1,3
2024-07-07,Admin,153.42,31.9,61.3,121,6,1,19.0,9.4,1500,2,0.9,1
2024-07-07,Lab Block,179.91,36.4,30.9,189,6,1,19.0,9.4,2500,3,1.5,1
2024-07-08,Academic Block,125.97,27.6,78.1,69,0,0,15.1,3.0,3000,3,1.0,0
2024-07-08,Library,107.54,34.4,79.9,19,0,0,15.1,3.0,2000,2,1.2,2
2024-07-08,Hostel,169.76,34.3,42.7,136,0,0,15.1,3.0,5000,4,1.1,2
2024-07-08,Admin,192.0,20.2,56.4,204,0,0,15.1,3.0,1500,2,0.9,3
2024-07-08,Lab Block,160.34,35.2,54.1,141,0,0,15.1,3.0,2500,3,1.5,2
2024-07-09,Academic Block,116.61,22.5,64.5,43,1,0,30.7,1.6,3000,3,1.0,2
2024-07-09,Library,145.05,32.9,33.1,100,1,0,30.7,1.6,2000,2,1.2,0
2024-07-09,Hostel,132.11,36.7,71.2,62,1,0,30.7,1.6,5000,4,1.1,3
2024-07-09,Admin,192.48,29.6,63.8,218,1,0,30.7,1.6,1500,2,0.9,0
2024-07-09,Lab Block,160.36,21.2,34.7,136,1,0,30.7,1.6,2500,3,1.5,4
2024-07-10,Academic Block,193.8,28.2,42.9,203,2,0,27.4,6.5,3000,3,1.0,1
2024-07-10,Library,206.66,37.0,64.5,206,2,0,27.4,6.5,2000,2,1.2,3
2024-07-10,Hostel,116.77,36.8,48.1,11,2,0,27.4,6.5,5000,4,1.1,4
2024-07-10,Admin,188.07,32.6,72.5,163,2,0,27.4,6.5,1500,2,0.9,2
2024-07-10,Lab Block,107.67,24.6,84.4,20,2,0,27.4,6.5,2500,3,1.5,3
2024-07-11,Academic Block,118.09,25.6,51.6,50,3,0,21.0,18.7,3000,3,1.0,2
2024-07-11,Library,139.57,34.6,41.4,88,3,0,21.0,18.7,2000,2,1.2,0
2024-07-11,Hostel,176.92,33.0,35.2,155,3,0,21.0,18.7,5000,4,1.1,4
2024-07-11,Admin,148.33,35.5,65.1,118,3,0,21.0,18.7,1500,2,0.9,2
2024-07-11,Lab Block,177.06,32.6,73.3,165,3,0,21.0,18.7,2500,3,1.5,2
2024-07-12,Academic Block,149.91,32.7,78.6,91,4,0,23.2,11.7,3000,3,1.0,2
2024-07-12,Library,179.44,37.7,84.3,160,4,0,23.2,11.7,2000,2,1.2,1
2024-07-12,Hostel,145.09,33.5,81.1,85,4,0,23.2,11.7,5000,4,1.1,4
2024-07-12,Admin,212.92,37.2,57.0,215,4,0,23.2,11.7,1500,2,0.9,4
2024-07-12,Lab Block,183.89,25.6,45.9,161,4,0,23.2,11.7,2500,3,1.5,3
2024-07-13,Academic Block,212.64,20.2,48.3,240,5,1,19.0,13.8,3000,3,1.0,1
2024-07-13,Library,193.62,27.0,30.7,208,5,1,19.0,13.8,2000,2,1.2,2
2024-07-13,Hostel,202.04,37.1,86.5,219,5,1,19.0,13.8,5000,4,1.1,0
2024-07-13,Admin,102.36,22.9,77.3,31,5,1,19.0,13.8,1500,2,0.9,2
2024-07-13,Lab Block,120.76,29.7,44.9,64,5,1,19.0,13.8,2500,3,1.5,0
2024-07-14,Academic Block,169.33,37.6,37.5,134,6,1,20.5,10.2,3000,3,1.0,2
2024-07-14,Library,209.97,35.8,53.7,240,6,1,20.5,10.2,2000,2,1.2,2
2024-07-14,Hostel,212.92,32.8,88.4,215,6,1,20.5,10.2,5000,4,1.1,3
2024-07-14,Admin,208.15,23.4,68.0,214,6,1,20.5,10.2,1500,2,0.9,4
2024-07-14,Lab Block,154.08,20.5,62.9,131,6,1,20.5,10.2,2500,3,1.5,1
2024-07-15,Academic Block,176.07,32.8,66.4,166,0,0,19.2,5.5,3000,3,1.0,2
2024-07-15,Library,103.0,36.4,74.6,21,0,0,19.2,5.5,2000,2,1.2,2
2024-07-15,Hostel,163.76,25.6,50.2,150,0,0,19.2,5.5,5000,4,1.1,2
2024-07-15,Admin,196.99,30.5,61.2,209,0,0,19.2,5.5,1500,2,0.9,2
2024-07-15,Lab Block,208.29,27.8,54.7,219,0,0,19.2,5.5,2500,3,1.5,0
2024-07-16,Academic Block,157.37,22.2,37.5,119,1,0,17.0,16.0,3000,3,1.0,4
2024-07-16,Library,144.27,29.9,82.5,83,1,0,17.0,16.0,2000,2,1.2,2
2024-07-16,Hostel,141.75,31.0,75.3,81,1,0,17.0,16.0,5000,4,1.1,1
2024-07-16,Admin,169.36,26.2,38.1,151,1,0,17.0,16.0,1500,2,0.9,4
2024-07-16,Lab Block,237.38,28.3,69.5,248,1,0,17.0,16.0,2500,3,1.5,4
2024-07-17,Academic Block,105.49,27.3,43.8,25,2,0,25.2,18.1,3000,3,1.0,1
2024-07-17,Library,187.01,29.0,69.5,183,2,0,25.2,18.1,2000,2,1.2,4
2024-07-17,Hostel,153.51,21.0,62.0,113,2,0,25.2,18.1,5000,4,1.1,2
2024-07-17,Admin,125.34,29.9,65.1,62,2,0,25.2,18.1,1500,2,0.9,0
2024-07-17,Lab Block,190.65,34.9,89.9,165,2,0,25.2,18.1,2500,3,1.5,1
2024-07-18,Academic Block,211.6,36.9,42.7,229,3,0,18.9,13.6,3000,3,1.0,4
2024-07-18,Library,111.13,21.1,82.5,12,3,0,18.9,13.6,2000,2,1.2,4
2024-07-18,Hostel,170.17,29.3,49.4,157,3,0,18.9,13.6,5000,4,1.1,0
2024-07-18,Admin,177.68,38.0,40.1,179,3,0,18.9,13.6,1500,2,0.9,3
2024-07-18,Lab Block,178.76,24.8,55.0,183,3,0,18.9,13.6,2500,3,1.5,0
2024-07-19,Academic Block,174.2,31.6,45.9,135,4,0,33.3,9.3,3000,3,1.0,3
2024-07-19,Library,132.61,22.0,76.4,61,4,0,33.3,9.3,2000,2,1.2,2
2024-07-19,Hostel,140.83,27.0,80.7,75,4,0,33.3,9.3,5000,4,1.1,2
2024-07-19,Admin,186.08,23.9,74.6,147,4,0,33.3,9.3,1500,2,0.9,4
2024-07-19,Lab Block,134.5,29.4,84.8,76,4,0,33.3,9.3,2500,3,1.5,1
2024-07-20,Academic Block,186.77,29.6,73.8,170,5,1,32.0,14.5,3000,3,1.0,2
2024-07-20,Library,200.21,25.2,88.4,171,5,1,32.0,14.5,2000,2,1.2,3
2024-07-20,Hostel,191.9,22.3,48.6,196,5,1,32.0,14.5,5000,4,1.1,0
2024-07-20,Admin,157.53,33.3,31.1,138,5,1,32.0,14.5,1500,2,0.9,4
2024-07-20,Lab Block,208.53,37.9,37.3,191,5,1,32.0,14.5,2500,3,1.5,4
2024-07-21,Academic Block,96.97,30.9,39.6,15,6,1,19.0,9.7,3000,3,1.0,3
2024-07-21,Library,149.02,23.8,63.5,88,6,1,19.0,9.7,2000,2,1.2,3
2024-07-21,Hostel,156.39,28.7,51.6,124,6,1,19.0,9.7,5000,4,1.1,2
2024-07-21,Admin,172.73,34.5,48.6,165,6,1,19.0,9.7,1500,2,0.9,1
2024-07-21,Lab Block,177.03,21.2,72.1,167,6,1,19.0,9.7,2500,3,1.5,0
2024-07-22,Academic Block,183.13,21.6,82.2,162,0,0,21.0,18.1,3000,3,1.0,4
2024-07-22,Library,160.89,23.4,45.4,152,0,0,21.0,18.1,2000,2,1.2,3
2024-07-22,Hostel,201.81,22.4,68.1,214,0,0,21.0,18.1,5000,4,1.1,0
2024-07-22,Admin,168.92,33.0,69.6,139,0,0,21.0,18.1,1500,2,0.9,0
2024-07-22,Lab Block,135.42,24.4,40.5,94,0,0,21.0,18.1,2500,3,1.5,2
2024-07-23,Academic Block,226.81,33.5,84.5,233,1,0,29.9,6.9,3000,3,1.0,4
2024-07-23,Library,209.9,29.1,49.1,227,1,0,29.9,6.9,2000,2,1.2,1
2024-07-23,Hostel,174.9,23.3,89.6,133,1,0,29.9,6.9,5000,4,1.1,4
2024-07-23,Admin,200.93,32.0,86.2,201,1,0,29.9,6.9,1500,2,0.9,3
2024-07-23,Lab Block,182.3,30.3,87.2,135,1,0,29.9,6.9,2500,3,1.5,3
2024-07-24,Academic Block,192.37,33.1,44.0,177,2,0,30.1,6.5,3000,3,1.0,2
2024-07-24,Library,171.66,20.3,54.9,130,2,0,30.1,6.5,2000,2,1.2,4
2024-07-24,Hostel,167.2,20.0,79.9,131,2,0,30.1,6.5,5000,4,1.1,0
2024-07-24,Admin,119.68,32.4,70.0,47,2,0,30.1,6.5,1500,2,0.9,4
2024-07-24,Lab Block,192.56,34.9,40.3,189,2,0,30.1,6.5,2500,3,1.5,0
2024-07-25,Academic Block,179.49,22.5,37.4,190,3,0,24.6,4.0,3000,3,1.0,4
2024-07-25,Library,105.34,37.6,41.9,17,3,0,24.6,4.0,2000,2,1.2,1
2024-07-25,Hostel,221.5,21.4,66.1,248,3,0,24.6,4.0,5000,4,1.1,2
2024-07-25,Admin,205.47,34.4,82.6,213,3,0,24.6,4.0,1500,2,0.9,1
2024-07-25,Lab Block,187.21,31.2,73.8,170,3,0,24.6,4.0,2500,3,1.5,1
2024-07-26,Academic Block,219.34,30.6,43.5,233,4,0,26.7,19.8,3000,3,1.0,3
2024-07-26,Library,126.47,35.4,78.0,50,4,0,26.7,19.8,2000,2,1.2,2
2024-07-26,Hostel,127.13,29.1,76.8,34,4,0,26.7,19.8,5000,4,1.1,3
2024-07-26,Admin,220.54,33.9,88.3,235,4,0,26.7,19.8,1500,2,0.9,4
2024-07-26,Lab Block,166.09,36.2,35.7,133,4,0,26.7,19.8,2500,3,1.5,0
2024-07-27,Academic Block,166.2,22.1,38.3,164,5,1,18.5,8.5,3000,3,1.0,0
2024-07-27,Library,110.94,23.8,58.5,16,5,1,18.5,8.5,2000,2,1.2,4
2024-07-27,Hostel,166.61,21.9,56.8,154,5,1,18.5,8.5,5000,4,1.1,2
2024-07-27,Admin,186.42,27.8,74.3,166,5,1,18.5,8.5,1500,2,0.9,3
2024-07-27,Lab Block,185.11,38.0,34.3,167,5,1,18.5,8.5,2500,3,1.5,0
2024-07-28,Academic Block,230.33,35.7,43.2,248,6,1,32.0,9.1,3000,3,1.0,3
2024-07-28,Library,172.28,31.1,35.9,159,6,1,32.0,9.1,2000,2,1.2,0
2024-07-28,Hostel,102.64,31.8,47.0,23,6,1,32.0,9.1,5000,4,1.1,0
2024-07-28,Admin,130.89,29.6,72.2,84,6,1,32.0,9.1,1500,2,0.9,1
2024-07-28,Lab Block,126.31,20.9,80.3,37,6,1,32.0,9.1,2500,3,1.5,1
2024-07-29,Academic Block,147.14,32.6,84.9,67,0,0,21.3,8.0,3000,3,1.0,4
2024-07-29,Library,202.32,34.3,48.9,224,0,0,21.3,8.0,2000,2,1.2,3
2024-07-29,Hostel,126.61,20.3,58.6,81,0,0,21.3,8.0,5000,4,1.1,2
2024-07-29,Admin,125.08,35.2,64.3,78,0,0,21.3,8.0,1500,2,0.9,0
2024-07-29,Lab Block,124.52,34.9,82.1,24,0,0,21.3,8.0,2500,3,1.5,1
2024-07-30,Academic Block,172.95,33.2,36.3,183,1,0,31.9,14.6,3000,3,1.0,0
2024-07-30,Library,184.87,20.2,39.5,173,1,0,31.9,14.6,2000,2,1.2,1
2024-07-30,Hostel,181.22,22.9,87.7,134,1,0,31.9,14.6,5000,4,1.1,4
2024-07-30,Admin,100.8,20.5,86.9,20,1,0,31.9,14.6,1500,2,0.9,2
2024-07-30,Lab Block,126.84,32.1,68.8,26,1,0,31.9,14.6,2500,3,1.5,3
2024-07-31,Academic Block,171.71,20.2,88.1,137,2,0,16.7,9.8,3000,3,1.0,3
2024-07-31,Library,128.46,26.5,63.1,52,2,0,16.7,9.8,2000,2,1.2,1
2024-07-31,Hostel,213.88,36.3,85.7,231,2,0,16.7,9.8,5000,4,1.1,0
2024-07-31,Admin,126.24,32.7,43.1,72,2,0,16.7,9.8,1500,2,0.9,3
2024-07-31,Lab Block,174.61,36.0,34.9,150,2,0,16.7,9.8,2500,3,1.5,3
2024-08-01,Academic Block,210.96,31.2,58.8,234,3,0,31.7,5.6,3000,3,1.0,0
2024-08-01,Library,159.33,23.0,68.4,118,3,0,31.7,5.6,2000,2,1.2,4
2024-08-01,Hostel,196.59,36.7,74.4,181,3,0,31.7,5.6,5000,4,1.1,3
2024-08-01,Admin,184.19,24.7,76.0,161,3,0,31.7,5.6,1500,2,0.9,2
2024-08-01,Lab Block,121.77,20.3,38.1,49,3,0,31.7,5.6,2500,3,1.5,2
2024-08-02,Academic Block,146.42,33.7,43.0,101,4,0,16.0,17.2,3000,3,1.0,4
2024-08-02,Library,162.76,33.0,54.1,162,4,0,16.0,17.2,2000,2,1.2,0
2024-08-02,Hostel,140.78,34.1,42.4,96,4,0,16.0,17.2,5000,4,1.1,2
2024-08-02,Admin,192.78,28.1,61.2,204,4,0,16.0,17.2,1500,2,0.9,4
2024-08-02,Lab Block,164.01,33.8,54.0,134,4,0,16.0,17.2,2500,3,1.5,0
2024-08-03,Academic Block,205.79,20.8,80.3,214,5,1,33.2,14.2,3000,3,1.0,2
2024-08-03,Library,213.42,37.5,62.8,205,5,1,33.2,14.2,2000,2,1.2,4
2024-08-03,Hostel,209.08,28.5,71.5,209,5,1,33.2,14.2,5000,4,1.1,4
2024-08-03,Admin,100.77,29.9,47.6,29,5,1,33.2,14.2,1500,2,0.9,0
2024-08-03,Lab Block,130.83,27.9,36.2,93,5,1,33.2,14.2,2500,3,1.5,0
2024-08-04,Academic Block,99.47,23.5,52.1,10,6,1,26.2,15.0,3000,3,1.0,0
2024-08-04,Library,188.06,34.0,33.8,190,6,1,26.2,15.0,2000,2,1.2,2
2024-08-04,Hostel,115.98,29.5,51.3,16,6,1,26.2,15.0,5000,4,1.1,3
2024-08-04,Admin,188.75,38.0,76.5,168,6,1,26.2,15.0,1500,2,0.9,3
2024-08-04,Lab Block,180.22,26.4,89.1,140,6,1,26.2,15.0,2500,3,1.5,4
2024-08-05,Academic Block,174.01,37.7,61.4,170,0,0,15.2,10.4,3000,3,1.0,0
2024-08-05,Library,189.71,36.5,89.8,172,0,0,15.2,10.4,2000,2,1.2,0
2024-08-05,Hostel,129.95,30.0,65.4,77,0,0,15.2,10.4,5000,4,1.1,2
2024-08-05,Admin,125.96,34.5,36.8,77,0,0,15.2,10.4,1500,2,0.9,2
2024-08-05,Lab Block,211.0,28.5,40.0,222,0,0,15.2,10.4,2500,3,1.5,1
2024-08-06,Academic Block,205.92,30.8,55.8,197,1,0,29.0,8.3,3000,3,1.0,3
2024-08-06,Library,171.38,22.9,36.2,171,1,0,29.0,8.3,2000,2,1.2,1
2024-08-06,Hostel,195.96,22.7,43.2,213,1,0,29.0,8.3,5000,4,1.1,3
2024-08-06,Admin,203.86,26.0,31.9,221,1,0,29.0,8.3,1500,2,0.9,3
2024-08-06,Lab Block,167.78,21.7,65.7,149,1,0,29.0,8.3,2500,3,1.5,3
2024-08-07,Academic Block,149.78,34.1,48.6,105,2,0,28.2,16.9,3000,3,1.0,2
2024-08-07,Library,156.64,31.9,74.9,109,2,0,28.2,16.9,2000,2,1.2,3
2024-08-07,Hostel,209.43,25.6,51.8,224,2,0,28.2,16.9,5000,4,1.1,2
2024-08-07,Admin,141.21,21.3,69.8,93,2,0,28.2,16.9,1500,2,0.9,2
2024-08-07,Lab Block,150.73,27.5,79.7,69,2,0,28.2,16.9,2500,3,1.5,4
2024-08-08,Academic Block,181.7,25.0,45.6,190,3,0,30.6,2.1,3000,3,1.0,3
2024-08-08,Library,129.25,20.5,66.8,57,3,0,30.6,2.1,2000,2,1.2,0
2024-08-08,Hostel,116.62,27.0,68.5,43,3,0,30.6,2.1,5000,4,1.1,4
2024-08-08,Admin,182.71,24.0,66.3,178,3,0,30.6,2.1,1500,2,0.9,4
2024-08-08,Lab Block,158.72,36.5,50.7,110,3,0,30.6,2.1,2500,3,1.5,3
2024-08-09,Academic Block,208.43,32.6,75.5,213,4,0,23.2,5.2,3000,3,1.0,4
2024-08-09,Library,107.64,33.8,68.3,26,4,0,23.2,5.2,2000,2,1.2,0
2024-08-09,Hostel,170.01,37.9,74.4,148,4,0,23.2,5.2,5000,4,1.1,3
2024-08-09,Admin,193.5,29.0,61.7,186,4,0,23.2,5.2,1500,2,0.9,3
2024-08-09,Lab Block,144.04,32.6,81.8,94,4,0,23.2,5.2,2500,3,1.5,2
2024-08-10,Academic Block,166.37,26.4,75.8,126,5,1,25.3,11.9,3000,3,1.0,1
2024-08-10,Library,141.61,37.2,30.1,102,5,1,25.3,11.9,2000,2,1.2,0
2024-08-10,Hostel,206.28,28.3,44.3,212,5,1,25.3,11.9,5000,4,1.1,1
2024-08-10,Admin,166.79,23.8,40.7,153,5,1,25.3,11.9,1500,2,0.9,2
2024-08-10,Lab Block,128.96,36.7,64.4,40,5,1,25.3,11.9,2500,3,1.5,4
2024-08-11,Academic Block,119.52,29.2,37.6,50,6,1,22.8,0.9,3000,3,1.0,3
2024-08-11,Library,197.31,35.2,87.4,182,6,1,22.8,0.9,2000,2,1.2,0
2024-08-11,Hostel,120.79,34.0,35.4,76,6,1,22.8,0.9,5000,4,1.1,0
2024-08-11,Admin,124.9,23.0,51.7,70,6,1,22.8,0.9,1500,2,0.9,2
2024-08-11,Lab Block,108.4,36.6,50.1,14,6,1,22.8,0.9,2500,3,1.5,2
2024-08-12,Academic Block,186.69,26.2,43.1,184,0,0,27.3,7.8,3000,3,1.0,4
2024-08-12,Library,91.49,21.4,38.3,15,0,0,27.3,7.8,2000,2,1.2,0
2024-08-12,Hostel,121.41,21.1,55.1,58,0,0,27.3,7.8,5000,4,1.1,0
2024-08-12,Admin,175.75,31.4,40.3,174,0,0,27.3,7.8,1500,2,0.9,0
2024-08-12,Lab Block,160.32,31.9,87.7,75,0,0,27.3,7.8,2500,3,1.5,4
2024-08-13,Academic Block,156.19,36.5,71.0,106,1,0,24.1,15.7,3000,3,1.0,2
2024-08-13,Library,187.33,37.5,89.3,150,1,0,24.1,15.7,2000,2,1.2,1
2024-08-13,Hostel,139.01,23.6,44.8,76,1,0,24.1,15.7,5000,4,1.1,3
2024-08-13,Admin,106.89,36.7,59.2,23,1,0,24.1,15.7,1500,2,0.9,3
2024-08-13,Lab Block,136.93,29.2,74.9,64,1,0,24.1,15.7,2500,3,1.5,4
2024-08-14,Academic Block,187.95,36.0,76.2,176,2,0,26.6,18.9,3000,3,1.0,3
2024-08-14,Library,188.98,35.1,40.9,191,2,0,26.6,18.9,2000,2,1.2,1
2024-08-14,Hostel,113.54,28.4,57.3,40,2,0,26.6,18.9,5000,4,1.1,4
2024-08-14,Admin,179.69,34.1,80.1,158,2,0,26.6,18.9,1500,2,0.9,2
2024-08-14,Lab Block,174.23,29.0,87.7,110,2,0,26.6,18.9,2500,3,1.5,3
2024-08-15,Academic Block,198.36,20.7,52.5,217,3,0,29.1,11.5,3000,3,1.0,1
2024-08-15,Library,148.75,29.4,87.7,98,3,0,29.1,11.5,2000,2,1.2,0
2024-08-15,Hostel,201.47,34.4,47.8,215,3,0,29.1,11.5,5000,4,1.1,0
